"pseudotime_bin","mean_pseudotime","program","mean_UCell","scaled_score"
39,17.622510257623,"Inflammation",0.0863996344384297,1.29690341240566
39,17.622510257623,"TGF-beta",0.164205409479769,0.666185352231328
39,17.622510257623,"TGF-beta/SMAD",0.186834248408622,-0.556262380040481
40,17.9303720486692,"YAP/TEAD",0.128350988282637,-0.914379443929486
40,17.9303720486692,"Integrin/FAK",0.127905747379109,-0.0202091464710862
40,17.9303720486692,"RhoA/ROCK",0.162463663419786,-0.510843445866025
40,17.9303720486692,"Myofibroblast",0.16358014531261,-1.47878610882205
40,17.9303720486692,"ECM organization",0.114159387337617,-1.23150317913894
40,17.9303720486692,"Fibroblast activation",0.0972222514757221,0.364387639474586
40,17.9303720486692,"Inflammation",0.0812932987415441,0.92285475222682
40,17.9303720486692,"TGF-beta",0.160248154139798,0.266843065453303
40,17.9303720486692,"TGF-beta/SMAD",0.185369443653752,-0.646384941211458
41,18.1934258997453,"YAP/TEAD",0.131550219319482,-0.84794654580696
41,18.1934258997453,"Integrin/FAK",0.125611890094438,-0.187293989897618
41,18.1934258997453,"RhoA/ROCK",0.160997019101985,-0.616741188326487
41,18.1934258997453,"Myofibroblast",0.19148345834607,-1.2661042651339
41,18.1934258997453,"ECM organization",0.114797193502773,-1.18846363970232
41,18.1934258997453,"Fibroblast activation",0.0886615657924083,-0.114637457179103
41,18.1934258997453,"Inflammation",0.079421816536381,0.785765173134567
41,18.1934258997453,"TGF-beta",0.165014703196528,0.747854381839185
41,18.1934258997453,"TGF-beta/SMAD",0.183345354362499,-0.770917654776206
42,18.4416484733229,"YAP/TEAD",0.132118244224707,-0.836151354954769
42,18.4416484733229,"Integrin/FAK",0.131560775528932,0.246023548219045
42,18.4416484733229,"RhoA/ROCK",0.174564413523267,0.362880402843466
42,18.4416484733229,"Myofibroblast",0.20782799188005,-1.14152459525523
42,18.4416484733229,"ECM organization",0.117749858176196,-0.989216071087527
42,18.4416484733229,"Fibroblast activation",0.0919632327972454,0.0701119209219021
42,18.4416484733229,"Inflammation",0.0754393193462112,0.494039789890071
42,18.4416484733229,"TGF-beta",0.158350951971763,0.07538889149316
42,18.4416484733229,"TGF-beta/SMAD",0.192149454313705,-0.229242708835388
43,18.7286960582988,"YAP/TEAD",0.141993673269564,-0.631085398761673
43,18.7286960582988,"Integrin/FAK",0.134406986948322,0.453341933955312
43,18.7286960582988,"RhoA/ROCK",0.172818310016541,0.236804559354824
43,18.7286960582988,"Myofibroblast",0.204003542680681,-1.17067492969179
